Day,Month,Year,Store,Dept,Type,IsHoliday,MarkDown2,CPI
17,5,2013,34,3,1,0,450.88,
17,5,2013,34,4,1,0,450.88,
17,5,2013,34,5,1,0,450.88,
17,5,2013,34,6,1,0,450.88,
17,5,2013,34,7,1,0,450.88,
17,5,2013,34,8,1,0,450.88,
17,5,2013,34,9,1,0,450.88,
17,5,2013,34,10,1,0,450.88,
17,5,2013,34,11,1,0,450.88,
17,5,2013,34,12,1,0,450.88,
17,5,2013,34,13,1,0,450.88,
17,5,2013,34,14,1,0,450.88,
17,5,2013,34,16,1,0,450.88,
17,5,2013,34,17,1,0,450.88,
17,5,2013,34,18,1,0,450.88,
17,5,2013,34,19,1,0,450.88,
17,5,2013,34,20,1,0,450.88,
17,5,2013,34,21,1,0,450.88,
17,5,2013,34,22,1,0,450.88,
17,5,2013,34,23,1,0,450.88,
17,5,2013,34,24,1,0,450.88,
17,5,2013,34,25,1,0,450.88,
17,5,2013,34,26,1,0,450.88,
17,5,2013,34,27,1,0,450.88,
17,5,2013,34,28,1,0,450.88,
17,5,2013,34,29,1,0,450.88,
17,5,2013,34,30,1,0,450.88,
17,5,2013,34,31,1,0,450.88,
17,5,2013,34,32,1,0,450.88,
17,5,2013,34,33,1,0,450.88,
17,5,2013,34,34,1,0,450.88,
17,5,2013,34,35,1,0,450.88,
17,5,2013,34,36,1,0,450.88,
17,5,2013,34,37,1,0,450.88,
17,5,2013,34,38,1,0,450.88,
17,5,2013,34,40,1,0,450.88,
17,5,2013,34,41,1,0,450.88,
17,5,2013,34,42,1,0,450.88,
17,5,2013,34,44,1,0,450.88,
17,5,2013,34,45,1,0,450.88,
17,5,2013,34,46,1,0,450.88,
17,5,2013,34,47,1,0,450.88,
17,5,2013,34,48,1,0,450.88,
17,5,2013,34,49,1,0,450.88,
17,5,2013,34,51,1,0,450.88,
17,5,2013,34,52,1,0,450.88,
17,5,2013,34,54,1,0,450.88,
17,5,2013,34,55,1,0,450.88,
17,5,2013,34,56,1,0,450.88,
17,5,2013,34,58,1,0,450.88,
17,5,2013,34,59,1,0,450.88,
17,5,2013,34,60,1,0,450.88,
17,5,2013,34,65,1,0,450.88,
17,5,2013,34,67,1,0,450.88,
17,5,2013,34,71,1,0,450.88,
17,5,2013,34,72,1,0,450.88,
17,5,2013,34,74,1,0,450.88,
17,5,2013,34,77,1,0,450.88,
17,5,2013,34,78,1,0,450.88,
17,5,2013,34,79,1,0,450.88,
17,5,2013,34,80,1,0,450.88,
17,5,2013,34,81,1,0,450.88,
17,5,2013,34,82,1,0,450.88,
17,5,2013,34,83,1,0,450.88,
17,5,2013,34,85,1,0,450.88,
17,5,2013,34,87,1,0,450.88,
17,5,2013,34,90,1,0,450.88,
17,5,2013,34,91,1,0,450.88,
17,5,2013,34,92,1,0,450.88,
17,5,2013,34,93,1,0,450.88,
17,5,2013,34,94,1,0,450.88,
17,5,2013,34,95,1,0,450.88,
17,5,2013,34,96,1,0,450.88,
17,5,2013,34,97,1,0,450.88,
17,5,2013,34,98,1,0,450.88,
17,5,2013,34,99,1,0,450.88,
17,5,2013,35,1,2,0,904.78,
17,5,2013,35,2,2,0,904.78,
17,5,2013,35,3,2,0,904.78,
17,5,2013,35,4,2,0,904.78,
17,5,2013,35,5,2,0,904.78,
17,5,2013,35,6,2,0,904.78,
17,5,2013,35,7,2,0,904.78,
17,5,2013,35,8,2,0,904.78,
17,5,2013,35,9,2,0,904.78,
17,5,2013,35,10,2,0,904.78,
17,5,2013,35,11,2,0,904.78,
17,5,2013,35,12,2,0,904.78,
17,5,2013,35,13,2,0,904.78,
17,5,2013,35,14,2,0,904.78,
17,5,2013,35,16,2,0,904.78,
17,5,2013,35,17,2,0,904.78,
17,5,2013,35,18,2,0,904.78,
17,5,2013,35,19,2,0,904.78,
17,5,2013,35,20,2,0,904.78,
17,5,2013,35,21,2,0,904.78,
17,5,2013,35,22,2,0,904.78,
17,5,2013,35,23,2,0,904.78,
17,5,2013,35,24,2,0,904.78,
17,5,2013,35,25,2,0,904.78,
17,5,2013,35,26,2,0,904.78,
17,5,2013,35,27,2,0,904.78,
17,5,2013,35,28,2,0,904.78,
17,5,2013,35,29,2,0,904.78,
17,5,2013,35,30,2,0,904.78,
17,5,2013,35,31,2,0,904.78,
17,5,2013,35,32,2,0,904.78,
17,5,2013,35,33,2,0,904.78,
17,5,2013,35,34,2,0,904.78,
17,5,2013,35,35,2,0,904.78,
17,5,2013,35,36,2,0,904.78,
17,5,2013,35,38,2,0,904.78,
17,5,2013,35,40,2,0,904.78,
17,5,2013,35,41,2,0,904.78,
17,5,2013,35,42,2,0,904.78,
17,5,2013,35,44,2,0,904.78,
17,5,2013,35,45,2,0,904.78,
17,5,2013,35,46,2,0,904.78,
17,5,2013,35,47,2,0,904.78,
17,5,2013,35,49,2,0,904.78,
17,5,2013,35,51,2,0,904.78,
17,5,2013,35,52,2,0,904.78,
17,5,2013,35,54,2,0,904.78,
17,5,2013,35,55,2,0,904.78,
17,5,2013,35,56,2,0,904.78,
17,5,2013,35,58,2,0,904.78,
17,5,2013,35,59,2,0,904.78,
17,5,2013,35,60,2,0,904.78,
17,5,2013,35,67,2,0,904.78,
17,5,2013,35,71,2,0,904.78,
17,5,2013,35,72,2,0,904.78,
17,5,2013,35,74,2,0,904.78,
17,5,2013,35,77,2,0,904.78,
17,5,2013,35,78,2,0,904.78,
17,5,2013,35,79,2,0,904.78,
17,5,2013,35,80,2,0,904.78,
17,5,2013,35,81,2,0,904.78,
17,5,2013,35,82,2,0,904.78,
17,5,2013,35,83,2,0,904.78,
17,5,2013,35,85,2,0,904.78,
17,5,2013,35,87,2,0,904.78,
17,5,2013,35,90,2,0,904.78,
17,5,2013,35,91,2,0,904.78,
17,5,2013,35,92,2,0,904.78,
17,5,2013,35,93,2,0,904.78,
17,5,2013,35,94,2,0,904.78,
17,5,2013,35,95,2,0,904.78,
17,5,2013,35,96,2,0,904.78,
17,5,2013,35,97,2,0,904.78,
17,5,2013,35,98,2,0,904.78,
17,5,2013,36,1,1,0,600.6669999999989,
17,5,2013,36,2,1,0,600.6669999999989,
17,5,2013,36,3,1,0,600.6669999999989,
17,5,2013,36,4,1,0,600.6669999999989,
17,5,2013,36,5,1,0,600.6669999999989,
17,5,2013,36,6,1,0,600.6669999999989,
17,5,2013,36,7,1,0,600.6669999999989,
17,5,2013,36,8,1,0,600.6669999999989,
17,5,2013,36,9,1,0,600.6669999999989,
17,5,2013,36,10,1,0,600.6669999999989,
17,5,2013,36,11,1,0,600.6669999999989,
17,5,2013,36,12,1,0,600.6669999999989,
17,5,2013,36,13,1,0,600.6669999999989,
17,5,2013,36,14,1,0,600.6669999999989,
17,5,2013,36,16,1,0,600.6669999999989,
17,5,2013,36,17,1,0,600.6669999999989,
17,5,2013,36,18,1,0,600.6669999999989,
17,5,2013,36,20,1,0,600.6669999999989,
17,5,2013,36,21,1,0,600.6669999999989,
17,5,2013,36,22,1,0,600.6669999999989,
17,5,2013,36,23,1,0,600.6669999999989,
17,5,2013,36,24,1,0,600.6669999999989,
17,5,2013,36,25,1,0,600.6669999999989,
17,5,2013,36,26,1,0,600.6669999999989,
17,5,2013,36,29,1,0,600.6669999999989,
17,5,2013,36,31,1,0,600.6669999999989,
17,5,2013,36,32,1,0,600.6669999999989,
17,5,2013,36,33,1,0,600.6669999999989,
17,5,2013,36,34,1,0,600.6669999999989,
17,5,2013,36,36,1,0,600.6669999999989,
17,5,2013,36,38,1,0,600.6669999999989,
17,5,2013,36,40,1,0,600.6669999999989,
17,5,2013,36,41,1,0,600.6669999999989,
17,5,2013,36,42,1,0,600.6669999999989,
17,5,2013,36,44,1,0,600.6669999999989,
17,5,2013,36,46,1,0,600.6669999999989,
17,5,2013,36,49,1,0,600.6669999999989,
17,5,2013,36,52,1,0,600.6669999999989,
17,5,2013,36,55,1,0,600.6669999999989,
17,5,2013,36,56,1,0,600.6669999999989,
17,5,2013,36,59,1,0,600.6669999999989,
17,5,2013,36,60,1,0,600.6669999999989,
17,5,2013,36,67,1,0,600.6669999999989,
17,5,2013,36,71,1,0,600.6669999999989,
17,5,2013,36,72,1,0,600.6669999999989,
17,5,2013,36,74,1,0,600.6669999999989,
17,5,2013,36,79,1,0,600.6669999999989,
17,5,2013,36,80,1,0,600.6669999999989,
17,5,2013,36,81,1,0,600.6669999999989,
17,5,2013,36,82,1,0,600.6669999999989,
17,5,2013,36,83,1,0,600.6669999999989,
17,5,2013,36,85,1,0,600.6669999999989,
17,5,2013,36,87,1,0,600.6669999999989,
17,5,2013,36,90,1,0,600.6669999999989,
17,5,2013,36,91,1,0,600.6669999999989,
17,5,2013,36,92,1,0,600.6669999999989,
17,5,2013,36,93,1,0,600.6669999999989,
17,5,2013,36,94,1,0,600.6669999999989,
17,5,2013,36,95,1,0,600.6669999999989,
17,5,2013,36,96,1,0,600.6669999999989,
17,5,2013,36,97,1,0,600.6669999999989,
17,5,2013,36,98,1,0,600.6669999999989,
17,5,2013,36,99,1,0,600.6669999999989,
17,5,2013,37,1,3,0,904.7799999999992,
17,5,2013,37,2,3,0,904.7799999999992,
17,5,2013,37,3,3,0,904.7799999999992,
17,5,2013,37,4,3,0,904.7799999999992,
17,5,2013,37,5,3,0,904.7799999999992,
17,5,2013,37,6,3,0,904.7799999999992,
17,5,2013,37,7,3,0,904.7799999999992,
17,5,2013,37,8,3,0,904.7799999999992,
17,5,2013,37,9,3,0,904.7799999999992,
17,5,2013,37,10,3,0,904.7799999999992,
17,5,2013,37,11,3,0,904.7799999999992,
17,5,2013,37,12,3,0,904.7799999999992,
17,5,2013,37,13,3,0,904.7799999999992,
17,5,2013,37,14,3,0,904.7799999999992,
17,5,2013,37,16,3,0,904.7799999999992,
17,5,2013,37,17,3,0,904.7799999999992,
17,5,2013,37,18,3,0,904.7799999999992,
17,5,2013,37,20,3,0,904.779999999999,
17,5,2013,37,21,3,0,904.779999999999,
17,5,2013,37,22,3,0,904.779999999999,
17,5,2013,37,23,3,0,904.779999999999,
17,5,2013,37,24,3,0,904.779999999999,
17,5,2013,37,25,3,0,904.779999999999,
17,5,2013,37,26,3,0,904.779999999999,
17,5,2013,37,27,3,0,904.779999999999,
17,5,2013,37,28,3,0,904.779999999999,
17,5,2013,37,31,3,0,904.779999999999,
17,5,2013,37,32,3,0,904.779999999999,
17,5,2013,37,33,3,0,904.779999999999,
17,5,2013,37,38,3,0,904.779999999999,
17,5,2013,37,40,3,0,904.779999999999,
17,5,2013,37,41,3,0,904.779999999999,
17,5,2013,37,42,3,0,904.779999999999,
17,5,2013,37,44,3,0,904.779999999999,
17,5,2013,37,46,3,0,904.779999999999,
17,5,2013,37,49,3,0,904.779999999999,
17,5,2013,37,52,3,0,904.779999999999,
17,5,2013,37,55,3,0,904.779999999999,
17,5,2013,37,56,3,0,904.779999999999,
17,5,2013,37,59,3,0,904.779999999999,
17,5,2013,37,60,3,0,904.779999999999,
17,5,2013,37,67,3,0,904.779999999999,
17,5,2013,37,71,3,0,904.779999999999,
17,5,2013,37,72,3,0,904.779999999999,
17,5,2013,37,74,3,0,904.779999999999,
17,5,2013,37,79,3,0,904.779999999999,
17,5,2013,37,80,3,0,904.779999999999,
17,5,2013,37,81,3,0,904.779999999999,
17,5,2013,37,82,3,0,904.779999999999,
17,5,2013,37,83,3,0,904.779999999999,
17,5,2013,37,85,3,0,904.779999999999,
17,5,2013,37,87,3,0,904.779999999999,
17,5,2013,37,90,3,0,904.779999999999,
17,5,2013,37,91,3,0,904.779999999999,
17,5,2013,37,92,3,0,904.779999999999,
17,5,2013,37,93,3,0,904.779999999999,
17,5,2013,37,94,3,0,904.779999999999,
17,5,2013,37,95,3,0,904.779999999999,
17,5,2013,37,96,3,0,904.779999999999,
17,5,2013,37,97,3,0,904.779999999999,
17,5,2013,37,98,3,0,904.779999999999,
17,5,2013,37,99,3,0,904.779999999999,
17,5,2013,38,1,3,0,597.3219999999989,
17,5,2013,38,2,3,0,597.3219999999989,
17,5,2013,38,3,3,0,597.3219999999989,
17,5,2013,38,4,3,0,597.3219999999989,
17,5,2013,38,5,3,0,597.3219999999989,
17,5,2013,38,6,3,0,597.3219999999989,
17,5,2013,38,7,3,0,597.3219999999989,
17,5,2013,38,8,3,0,597.3219999999989,
17,5,2013,38,9,3,0,597.3219999999989,
17,5,2013,38,10,3,0,597.3219999999989,
17,5,2013,38,11,3,0,597.3219999999989,
17,5,2013,38,12,3,0,597.3219999999989,
17,5,2013,38,13,3,0,597.3219999999989,
17,5,2013,38,14,3,0,597.3219999999989,
17,5,2013,38,16,3,0,597.3219999999989,
17,5,2013,38,17,3,0,597.3219999999989,
17,5,2013,38,18,3,0,597.3219999999989,
17,5,2013,38,20,3,0,597.3219999999989,
17,5,2013,38,21,3,0,597.3219999999989,
17,5,2013,38,22,3,0,597.3219999999989,
17,5,2013,38,23,3,0,597.3219999999989,
17,5,2013,38,24,3,0,597.3219999999989,
17,5,2013,38,25,3,0,597.3219999999989,
17,5,2013,38,26,3,0,597.3219999999989,
17,5,2013,38,27,3,0,597.3219999999989,
17,5,2013,38,28,3,0,597.3219999999989,
17,5,2013,38,29,3,0,597.3219999999989,
17,5,2013,38,31,3,0,597.3219999999989,
17,5,2013,38,32,3,0,597.3219999999989,
17,5,2013,38,33,3,0,597.3219999999989,
17,5,2013,38,34,3,0,597.3219999999989,
17,5,2013,38,35,3,0,597.3219999999989,
17,5,2013,38,38,3,0,597.3219999999989,
17,5,2013,38,40,3,0,597.3219999999989,
17,5,2013,38,42,3,0,597.3219999999989,
17,5,2013,38,44,3,0,597.3219999999989,
17,5,2013,38,46,3,0,597.3219999999989,
17,5,2013,38,49,3,0,597.3219999999989,
17,5,2013,38,52,3,0,597.3219999999989,
17,5,2013,38,55,3,0,597.3219999999989,
17,5,2013,38,56,3,0,597.3219999999989,
17,5,2013,38,59,3,0,597.3219999999989,
17,5,2013,38,60,3,0,597.3219999999989,
17,5,2013,38,67,3,0,597.3219999999989,
17,5,2013,38,72,3,0,597.3219999999989,
17,5,2013,38,74,3,0,597.3219999999989,
17,5,2013,38,79,3,0,597.3219999999989,
17,5,2013,38,80,3,0,597.3219999999989,
17,5,2013,38,81,3,0,597.3219999999989,
17,5,2013,38,82,3,0,597.3219999999989,
17,5,2013,38,83,3,0,597.3219999999989,
17,5,2013,38,85,3,0,597.3219999999989,
17,5,2013,38,87,3,0,597.3219999999989,
17,5,2013,38,90,3,0,597.3219999999989,
17,5,2013,38,91,3,0,597.3219999999989,
17,5,2013,38,92,3,0,597.3219999999989,
17,5,2013,38,93,3,0,597.3219999999989,
17,5,2013,38,94,3,0,597.3219999999989,
17,5,2013,38,95,3,0,597.3219999999989,
17,5,2013,38,96,3,0,597.3219999999989,
17,5,2013,38,97,3,0,597.3219999999989,
17,5,2013,38,98,3,0,597.3219999999989,
17,5,2013,38,99,3,0,597.3219999999989,
17,5,2013,39,1,1,0,408.88,
17,5,2013,39,2,1,0,408.88,
17,5,2013,39,3,1,0,408.88,
17,5,2013,39,4,1,0,408.88,
17,5,2013,39,5,1,0,408.88,
17,5,2013,39,6,1,0,408.88,
17,5,2013,39,7,1,0,408.88,
17,5,2013,39,8,1,0,408.88,
17,5,2013,39,9,1,0,408.88,
17,5,2013,39,10,1,0,408.88,
17,5,2013,39,11,1,0,408.88,
17,5,2013,39,12,1,0,408.88,
17,5,2013,39,13,1,0,408.88,
17,5,2013,39,14,1,0,408.88,
17,5,2013,39,16,1,0,408.88,
17,5,2013,39,17,1,0,408.88,
17,5,2013,39,18,1,0,408.88,
17,5,2013,39,19,1,0,408.88,
17,5,2013,39,20,1,0,408.88,
17,5,2013,39,21,1,0,408.88,
17,5,2013,39,22,1,0,408.88,
17,5,2013,39,23,1,0,408.88,
17,5,2013,39,24,1,0,408.88,
17,5,2013,39,25,1,0,408.88,
17,5,2013,39,26,1,0,408.88,
17,5,2013,39,27,1,0,408.88,
17,5,2013,39,28,1,0,408.88,
17,5,2013,39,29,1,0,408.88,
17,5,2013,39,30,1,0,408.88,
17,5,2013,39,31,1,0,408.88,
17,5,2013,39,32,1,0,408.88,
17,5,2013,39,33,1,0,408.88,
17,5,2013,39,34,1,0,408.88,
17,5,2013,39,35,1,0,408.88,
17,5,2013,39,36,1,0,408.88,
17,5,2013,39,38,1,0,408.88,
17,5,2013,39,40,1,0,408.88,
17,5,2013,39,41,1,0,408.88,
17,5,2013,39,42,1,0,408.88,
17,5,2013,39,44,1,0,408.88,
17,5,2013,39,45,1,0,408.88,
17,5,2013,39,46,1,0,408.88,
17,5,2013,39,47,1,0,408.88,
17,5,2013,39,49,1,0,408.88,
17,5,2013,39,51,1,0,408.88,
17,5,2013,39,52,1,0,408.88,
17,5,2013,39,54,1,0,408.88,
17,5,2013,39,55,1,0,408.88,
17,5,2013,39,56,1,0,408.88,
17,5,2013,39,58,1,0,408.88,
17,5,2013,39,59,1,0,408.88,
17,5,2013,39,60,1,0,408.88,
17,5,2013,39,67,1,0,408.88,
17,5,2013,39,71,1,0,408.88,
17,5,2013,39,72,1,0,408.88,
17,5,2013,39,74,1,0,408.88,
17,5,2013,39,77,1,0,408.88,
17,5,2013,39,78,1,0,408.88,
17,5,2013,39,79,1,0,408.88,
17,5,2013,39,80,1,0,408.88,
17,5,2013,39,81,1,0,408.88,
17,5,2013,39,82,1,0,408.88,
17,5,2013,39,83,1,0,408.88,
17,5,2013,39,85,1,0,408.88,
17,5,2013,39,87,1,0,408.88,
17,5,2013,39,90,1,0,408.88,
17,5,2013,39,91,1,0,408.88,
17,5,2013,39,92,1,0,408.88,
17,5,2013,39,93,1,0,408.88,
17,5,2013,39,94,1,0,408.88,
17,5,2013,39,95,1,0,408.88,
17,5,2013,39,96,1,0,408.88,
17,5,2013,39,97,1,0,408.88,
17,5,2013,39,98,1,0,408.88,
17,5,2013,39,99,1,0,408.88,
17,5,2013,40,1,1,0,251.0,
17,5,2013,40,2,1,0,251.0,
17,5,2013,40,3,1,0,251.0,
17,5,2013,40,4,1,0,251.0,
17,5,2013,40,5,1,0,251.0,
17,5,2013,40,6,1,0,251.0,
17,5,2013,40,7,1,0,251.0,
17,5,2013,40,8,1,0,251.0,
17,5,2013,40,9,1,0,251.0,
17,5,2013,40,10,1,0,251.0,
17,5,2013,40,11,1,0,251.0,
17,5,2013,40,12,1,0,251.0,
17,5,2013,40,13,1,0,251.0,
17,5,2013,40,14,1,0,251.0,
17,5,2013,40,16,1,0,251.0,
17,5,2013,40,17,1,0,251.0,
17,5,2013,40,18,1,0,251.0,
17,5,2013,40,19,1,0,251.0,
17,5,2013,40,20,1,0,251.0,
17,5,2013,40,21,1,0,251.0,
17,5,2013,40,22,1,0,251.0,
17,5,2013,40,23,1,0,251.0,
17,5,2013,40,24,1,0,251.0,
17,5,2013,40,25,1,0,251.0,
17,5,2013,40,26,1,0,251.0,
17,5,2013,40,27,1,0,251.0,
17,5,2013,40,28,1,0,251.0,
17,5,2013,40,29,1,0,251.0,
17,5,2013,40,30,1,0,251.0,
17,5,2013,40,31,1,0,251.0,
17,5,2013,40,32,1,0,251.0,
17,5,2013,40,33,1,0,251.0,
17,5,2013,40,34,1,0,251.0,
17,5,2013,40,35,1,0,251.0,
17,5,2013,40,36,1,0,251.0,
17,5,2013,40,37,1,0,251.0,
17,5,2013,40,38,1,0,251.0,
17,5,2013,40,40,1,0,251.0,
17,5,2013,40,41,1,0,251.0,
17,5,2013,40,42,1,0,251.0,
17,5,2013,40,44,1,0,251.0,
17,5,2013,40,45,1,0,251.0,
17,5,2013,40,46,1,0,251.0,
17,5,2013,40,47,1,0,251.0,
17,5,2013,40,48,1,0,251.0,
17,5,2013,40,49,1,0,251.0,
17,5,2013,40,51,1,0,251.0,
17,5,2013,40,52,1,0,251.0,
17,5,2013,40,54,1,0,251.0,
17,5,2013,40,55,1,0,251.0,
17,5,2013,40,56,1,0,251.0,
17,5,2013,40,58,1,0,251.0,
17,5,2013,40,59,1,0,251.0,
17,5,2013,40,60,1,0,251.0,
17,5,2013,40,67,1,0,251.0,
17,5,2013,40,71,1,0,251.0,
17,5,2013,40,72,1,0,251.0,
17,5,2013,40,74,1,0,251.0,
17,5,2013,40,77,1,0,251.0,
17,5,2013,40,78,1,0,251.0,
17,5,2013,40,79,1,0,251.0,
17,5,2013,40,80,1,0,251.0,
17,5,2013,40,81,1,0,251.0,
17,5,2013,40,82,1,0,251.0,
17,5,2013,40,83,1,0,251.0,
17,5,2013,40,85,1,0,251.0,
17,5,2013,40,87,1,0,251.0,
17,5,2013,40,90,1,0,251.0,
17,5,2013,40,91,1,0,251.0,
17,5,2013,40,92,1,0,251.0,
17,5,2013,40,93,1,0,251.0,
17,5,2013,40,94,1,0,251.0,
17,5,2013,40,95,1,0,251.0,
17,5,2013,40,96,1,0,251.0,
17,5,2013,40,97,1,0,251.0,
17,5,2013,40,98,1,0,251.0,
17,5,2013,40,99,1,0,251.0,
17,5,2013,41,1,1,0,478.82,
17,5,2013,41,2,1,0,478.82,
17,5,2013,41,3,1,0,478.82,
17,5,2013,41,4,1,0,478.82,
17,5,2013,41,5,1,0,478.82,
17,5,2013,41,6,1,0,478.82,
17,5,2013,41,7,1,0,478.82,
17,5,2013,41,8,1,0,478.82,
17,5,2013,41,9,1,0,478.82,
17,5,2013,41,10,1,0,478.82,
17,5,2013,41,11,1,0,478.82,
17,5,2013,41,12,1,0,478.82,
17,5,2013,41,13,1,0,478.82,
17,5,2013,41,14,1,0,478.82,
17,5,2013,41,16,1,0,478.82,
17,5,2013,41,17,1,0,478.82,
17,5,2013,41,18,1,0,478.82,
17,5,2013,41,19,1,0,478.82,
17,5,2013,41,20,1,0,478.82,
17,5,2013,41,21,1,0,478.82,
17,5,2013,41,22,1,0,478.82,
17,5,2013,41,23,1,0,478.82,
17,5,2013,41,24,1,0,478.82,
17,5,2013,41,25,1,0,478.82,
17,5,2013,41,26,1,0,478.82,
17,5,2013,41,27,1,0,478.82,
17,5,2013,41,28,1,0,478.82,
17,5,2013,41,29,1,0,478.82,
17,5,2013,41,30,1,0,478.82,
17,5,2013,41,31,1,0,478.82,
17,5,2013,41,32,1,0,478.82,
17,5,2013,41,33,1,0,478.82,
17,5,2013,41,34,1,0,478.82,
17,5,2013,41,35,1,0,478.82,
17,5,2013,41,36,1,0,478.82,
17,5,2013,41,37,1,0,478.82,
17,5,2013,41,38,1,0,478.82,
17,5,2013,41,40,1,0,478.82,
17,5,2013,41,41,1,0,478.82,
17,5,2013,41,42,1,0,478.82,
17,5,2013,41,44,1,0,478.82,
17,5,2013,41,45,1,0,478.82,
17,5,2013,41,46,1,0,478.82,
17,5,2013,41,47,1,0,478.82,
17,5,2013,41,48,1,0,478.82,
17,5,2013,41,49,1,0,478.82,
17,5,2013,41,51,1,0,478.82,
17,5,2013,41,52,1,0,478.82,
17,5,2013,41,54,1,0,478.82,
17,5,2013,41,55,1,0,478.82,
17,5,2013,41,56,1,0,478.82,
17,5,2013,41,58,1,0,478.82,
17,5,2013,41,59,1,0,478.82,
17,5,2013,41,60,1,0,478.82,
17,5,2013,41,67,1,0,478.82,
17,5,2013,41,71,1,0,478.82,
17,5,2013,41,72,1,0,478.82,
17,5,2013,41,74,1,0,478.82,
17,5,2013,41,77,1,0,478.82,
17,5,2013,41,78,1,0,478.82,
17,5,2013,41,79,1,0,478.82,
17,5,2013,41,80,1,0,478.82,
17,5,2013,41,81,1,0,478.82,
17,5,2013,41,82,1,0,478.82,
17,5,2013,41,83,1,0,478.82,
17,5,2013,41,85,1,0,478.82,
17,5,2013,41,87,1,0,478.82,
17,5,2013,41,90,1,0,478.82,
17,5,2013,41,91,1,0,478.82,
17,5,2013,41,92,1,0,478.82,
17,5,2013,41,93,1,0,478.82,
17,5,2013,41,94,1,0,478.82,
17,5,2013,41,95,1,0,478.82,
17,5,2013,41,96,1,0,478.82,
17,5,2013,41,97,1,0,478.82,
17,5,2013,41,98,1,0,478.82,
17,5,2013,41,99,1,0,478.82,
17,5,2013,42,1,3,0,611.1619999999991,
17,5,2013,42,2,3,0,611.1619999999991,
17,5,2013,42,3,3,0,611.1619999999991,
17,5,2013,42,4,3,0,611.1619999999991,
17,5,2013,42,5,3,0,611.1619999999991,
17,5,2013,42,6,3,0,611.1619999999991,
17,5,2013,42,7,3,0,611.1619999999991,
17,5,2013,42,8,3,0,611.1619999999991,
17,5,2013,42,9,3,0,611.1619999999991,
17,5,2013,42,10,3,0,611.1619999999991,
17,5,2013,42,11,3,0,611.1619999999991,
17,5,2013,42,12,3,0,611.1619999999991,
17,5,2013,42,13,3,0,611.1619999999991,
17,5,2013,42,14,3,0,611.1619999999991,
17,5,2013,42,16,3,0,611.1619999999991,
17,5,2013,42,17,3,0,611.1619999999991,
17,5,2013,42,18,3,0,611.1619999999991,
17,5,2013,42,20,3,0,611.1619999999991,
17,5,2013,42,21,3,0,611.1619999999991,
17,5,2013,42,22,3,0,611.1619999999991,
17,5,2013,42,23,3,0,611.1619999999991,
17,5,2013,42,24,3,0,611.1619999999991,
17,5,2013,42,25,3,0,611.1619999999991,
17,5,2013,42,26,3,0,611.1619999999991,
17,5,2013,42,27,3,0,611.1619999999991,
17,5,2013,42,28,3,0,611.1619999999991,
17,5,2013,42,31,3,0,611.1619999999991,
17,5,2013,42,32,3,0,611.1619999999991,
17,5,2013,42,33,3,0,611.1619999999991,
17,5,2013,42,34,3,0,611.1619999999991,
17,5,2013,42,38,3,0,611.1619999999991,
17,5,2013,42,40,3,0,611.1619999999991,
17,5,2013,42,41,3,0,611.1619999999991,
17,5,2013,42,42,3,0,611.1619999999991,
17,5,2013,42,44,3,0,611.1619999999991,
17,5,2013,42,46,3,0,611.1619999999991,
17,5,2013,42,49,3,0,611.1619999999991,
17,5,2013,42,52,3,0,611.1619999999991,
17,5,2013,42,55,3,0,611.1619999999991,
17,5,2013,42,56,3,0,611.1619999999991,
17,5,2013,42,59,3,0,611.1619999999991,
17,5,2013,42,60,3,0,611.1619999999991,
17,5,2013,42,67,3,0,611.1619999999991,
17,5,2013,42,71,3,0,611.1619999999991,
17,5,2013,42,72,3,0,611.1619999999991,
17,5,2013,42,74,3,0,611.1619999999991,
17,5,2013,42,79,3,0,611.1619999999991,
17,5,2013,42,80,3,0,611.1619999999991,
17,5,2013,42,81,3,0,611.1619999999991,
17,5,2013,42,82,3,0,611.1619999999991,
17,5,2013,42,83,3,0,611.1619999999991,
17,5,2013,42,85,3,0,611.1619999999991,
17,5,2013,42,87,3,0,611.1619999999991,
17,5,2013,42,90,3,0,611.1619999999991,
17,5,2013,42,91,3,0,611.1619999999991,
17,5,2013,42,92,3,0,611.1619999999991,
17,5,2013,42,93,3,0,611.1619999999991,
17,5,2013,42,94,3,0,611.1619999999991,
17,5,2013,42,95,3,0,611.1619999999991,
17,5,2013,42,96,3,0,611.1619999999991,
17,5,2013,42,97,3,0,611.1619999999991,
17,5,2013,42,98,3,0,611.1619999999991,
17,5,2013,43,1,3,0,611.1619999999991,
17,5,2013,43,2,3,0,611.1619999999991,
17,5,2013,43,3,3,0,611.1619999999991,
17,5,2013,43,4,3,0,611.1619999999991,
17,5,2013,43,5,3,0,611.1619999999991,
17,5,2013,43,6,3,0,611.1619999999991,
17,5,2013,43,7,3,0,611.1619999999991,
17,5,2013,43,8,3,0,611.1619999999991,
17,5,2013,43,9,3,0,611.1619999999991,
17,5,2013,43,10,3,0,611.1619999999991,
17,5,2013,43,11,3,0,611.1619999999991,
17,5,2013,43,12,3,0,611.1619999999991,
17,5,2013,43,13,3,0,611.1619999999991,
17,5,2013,43,14,3,0,611.1619999999991,
17,5,2013,43,16,3,0,611.1619999999991,
17,5,2013,43,17,3,0,611.1619999999991,
17,5,2013,43,18,3,0,611.1619999999991,
