Day,Month,Year,Store,Dept,Type,IsHoliday,Weekly_Sales,Size
28,12,2012,10,95,2,1,,126512
28,12,2012,10,96,2,1,,126512
28,12,2012,10,97,2,1,,126512
28,12,2012,10,98,2,1,,126512
28,12,2012,11,1,1,1,,207499
28,12,2012,11,2,1,1,,207499
28,12,2012,11,3,1,1,,207499
28,12,2012,11,4,1,1,,207499
28,12,2012,11,5,1,1,,207499
28,12,2012,11,6,1,1,,207499
28,12,2012,11,7,1,1,,207499
28,12,2012,11,8,1,1,,207499
28,12,2012,11,9,1,1,,207499
28,12,2012,11,10,1,1,,207499
28,12,2012,11,11,1,1,,207499
28,12,2012,11,12,1,1,,207499
28,12,2012,11,13,1,1,,207499
28,12,2012,11,14,1,1,,207499
28,12,2012,11,16,1,1,,207499
28,12,2012,11,17,1,1,,207499
28,12,2012,11,18,1,1,,207499
28,12,2012,11,19,1,1,,207499
28,12,2012,11,20,1,1,,207499
28,12,2012,11,21,1,1,,207499
28,12,2012,11,22,1,1,,207499
28,12,2012,11,23,1,1,,207499
28,12,2012,11,24,1,1,,207499
28,12,2012,11,25,1,1,,207499
28,12,2012,11,26,1,1,,207499
28,12,2012,11,27,1,1,,207499
28,12,2012,11,28,1,1,,207499
28,12,2012,11,29,1,1,,207499
28,12,2012,11,30,1,1,,207499
28,12,2012,11,31,1,1,,207499
28,12,2012,11,32,1,1,,207499
28,12,2012,11,33,1,1,,207499
28,12,2012,11,34,1,1,,207499
28,12,2012,11,35,1,1,,207499
28,12,2012,11,36,1,1,,207499
28,12,2012,11,37,1,1,,207499
28,12,2012,11,38,1,1,,207499
28,12,2012,11,40,1,1,,207499
28,12,2012,11,41,1,1,,207499
28,12,2012,11,42,1,1,,207499
28,12,2012,11,44,1,1,,207499
28,12,2012,11,45,1,1,,207499
28,12,2012,11,46,1,1,,207499
28,12,2012,11,47,1,1,,207499
28,12,2012,11,48,1,1,,207499
28,12,2012,11,49,1,1,,207499
28,12,2012,11,50,1,1,,207499
28,12,2012,11,51,1,1,,207499
28,12,2012,11,52,1,1,,207499
28,12,2012,11,54,1,1,,207499
28,12,2012,11,55,1,1,,207499
28,12,2012,11,56,1,1,,207499
28,12,2012,11,58,1,1,,207499
28,12,2012,11,59,1,1,,207499
28,12,2012,11,60,1,1,,207499
28,12,2012,11,67,1,1,,207499
28,12,2012,11,71,1,1,,207499
28,12,2012,11,72,1,1,,207499
28,12,2012,11,74,1,1,,207499
28,12,2012,11,77,1,1,,207499
28,12,2012,11,78,1,1,,207499
28,12,2012,11,79,1,1,,207499
28,12,2012,11,80,1,1,,207499
28,12,2012,11,81,1,1,,207499
28,12,2012,11,82,1,1,,207499
28,12,2012,11,83,1,1,,207499
28,12,2012,11,85,1,1,,207499
28,12,2012,11,87,1,1,,207499
28,12,2012,11,90,1,1,,207499
28,12,2012,11,91,1,1,,207499
28,12,2012,11,92,1,1,,207499
28,12,2012,11,93,1,1,,207499
28,12,2012,11,94,1,1,,207499
28,12,2012,11,95,1,1,,207499
28,12,2012,11,96,1,1,,207499
28,12,2012,11,97,1,1,,207499
28,12,2012,11,98,1,1,,207499
28,12,2012,11,99,1,1,,207499
28,12,2012,12,1,2,1,,112238
28,12,2012,12,2,2,1,,112238
28,12,2012,12,3,2,1,,112238
28,12,2012,12,4,2,1,,112238
28,12,2012,12,5,2,1,,112238
28,12,2012,12,6,2,1,,112238
28,12,2012,12,7,2,1,,112238
28,12,2012,12,8,2,1,,112238
28,12,2012,12,9,2,1,,112238
28,12,2012,12,10,2,1,,112238
28,12,2012,12,11,2,1,,112238
28,12,2012,12,12,2,1,,112238
28,12,2012,12,13,2,1,,112238
28,12,2012,12,14,2,1,,112238
28,12,2012,12,16,2,1,,112238
28,12,2012,12,17,2,1,,112238
28,12,2012,12,18,2,1,,112238
28,12,2012,12,19,2,1,,112238
28,12,2012,12,20,2,1,,112238
28,12,2012,12,21,2,1,,112238
28,12,2012,12,22,2,1,,112238
28,12,2012,12,23,2,1,,112238
28,12,2012,12,24,2,1,,112238
28,12,2012,12,25,2,1,,112238
28,12,2012,12,26,2,1,,112238
28,12,2012,12,27,2,1,,112238
28,12,2012,12,28,2,1,,112238
28,12,2012,12,29,2,1,,112238
28,12,2012,12,30,2,1,,112238
28,12,2012,12,31,2,1,,112238
28,12,2012,12,32,2,1,,112238
28,12,2012,12,33,2,1,,112238
28,12,2012,12,34,2,1,,112238
28,12,2012,12,35,2,1,,112238
28,12,2012,12,36,2,1,,112238
28,12,2012,12,38,2,1,,112238
28,12,2012,12,40,2,1,,112238
28,12,2012,12,41,2,1,,112238
28,12,2012,12,42,2,1,,112238
28,12,2012,12,44,2,1,,112238
28,12,2012,12,45,2,1,,112238
28,12,2012,12,46,2,1,,112238
28,12,2012,12,47,2,1,,112238
28,12,2012,12,49,2,1,,112238
28,12,2012,12,51,2,1,,112238
28,12,2012,12,52,2,1,,112238
28,12,2012,12,54,2,1,,112238
28,12,2012,12,55,2,1,,112238
28,12,2012,12,56,2,1,,112238
28,12,2012,12,58,2,1,,112238
28,12,2012,12,59,2,1,,112238
28,12,2012,12,60,2,1,,112238
28,12,2012,12,67,2,1,,112238
28,12,2012,12,71,2,1,,112238
28,12,2012,12,72,2,1,,112238
28,12,2012,12,74,2,1,,112238
28,12,2012,12,77,2,1,,112238
28,12,2012,12,78,2,1,,112238
28,12,2012,12,79,2,1,,112238
28,12,2012,12,80,2,1,,112238
28,12,2012,12,81,2,1,,112238
28,12,2012,12,82,2,1,,112238
28,12,2012,12,83,2,1,,112238
28,12,2012,12,85,2,1,,112238
28,12,2012,12,87,2,1,,112238
28,12,2012,12,90,2,1,,112238
28,12,2012,12,91,2,1,,112238
28,12,2012,12,92,2,1,,112238
28,12,2012,12,93,2,1,,112238
28,12,2012,12,94,2,1,,112238
28,12,2012,12,95,2,1,,112238
28,12,2012,12,96,2,1,,112238
28,12,2012,12,97,2,1,,112238
28,12,2012,12,98,2,1,,112238
28,12,2012,12,99,2,1,,112238
28,12,2012,13,1,1,1,,219622
28,12,2012,13,2,1,1,,219622
28,12,2012,13,3,1,1,,219622
28,12,2012,13,4,1,1,,219622
28,12,2012,13,5,1,1,,219622
28,12,2012,13,6,1,1,,219622
28,12,2012,13,7,1,1,,219622
28,12,2012,13,8,1,1,,219622
28,12,2012,13,9,1,1,,219622
28,12,2012,13,10,1,1,,219622
28,12,2012,13,11,1,1,,219622
28,12,2012,13,12,1,1,,219622
28,12,2012,13,13,1,1,,219622
28,12,2012,13,14,1,1,,219622
28,12,2012,13,16,1,1,,219622
28,12,2012,13,17,1,1,,219622
28,12,2012,13,18,1,1,,219622
28,12,2012,13,19,1,1,,219622
28,12,2012,13,20,1,1,,219622
28,12,2012,13,21,1,1,,219622
28,12,2012,13,22,1,1,,219622
28,12,2012,13,23,1,1,,219622
28,12,2012,13,24,1,1,,219622
28,12,2012,13,25,1,1,,219622
28,12,2012,13,26,1,1,,219622
28,12,2012,13,27,1,1,,219622
28,12,2012,13,28,1,1,,219622
28,12,2012,13,29,1,1,,219622
28,12,2012,13,30,1,1,,219622
28,12,2012,13,31,1,1,,219622
28,12,2012,13,32,1,1,,219622
28,12,2012,13,33,1,1,,219622
28,12,2012,13,34,1,1,,219622
28,12,2012,13,35,1,1,,219622
28,12,2012,13,36,1,1,,219622
28,12,2012,13,37,1,1,,219622
28,12,2012,13,38,1,1,,219622
28,12,2012,13,40,1,1,,219622
28,12,2012,13,41,1,1,,219622
28,12,2012,13,42,1,1,,219622
28,12,2012,13,43,1,1,,219622
28,12,2012,13,44,1,1,,219622
28,12,2012,13,45,1,1,,219622
28,12,2012,13,46,1,1,,219622
28,12,2012,13,47,1,1,,219622
28,12,2012,13,48,1,1,,219622
28,12,2012,13,49,1,1,,219622
28,12,2012,13,50,1,1,,219622
28,12,2012,13,51,1,1,,219622
28,12,2012,13,52,1,1,,219622
28,12,2012,13,54,1,1,,219622
28,12,2012,13,55,1,1,,219622
28,12,2012,13,56,1,1,,219622
28,12,2012,13,58,1,1,,219622
28,12,2012,13,59,1,1,,219622
28,12,2012,13,60,1,1,,219622
28,12,2012,13,67,1,1,,219622
28,12,2012,13,71,1,1,,219622
28,12,2012,13,72,1,1,,219622
28,12,2012,13,74,1,1,,219622
28,12,2012,13,77,1,1,,219622
28,12,2012,13,78,1,1,,219622
28,12,2012,13,79,1,1,,219622
28,12,2012,13,80,1,1,,219622
28,12,2012,13,81,1,1,,219622
28,12,2012,13,82,1,1,,219622
28,12,2012,13,83,1,1,,219622
28,12,2012,13,85,1,1,,219622
28,12,2012,13,87,1,1,,219622
28,12,2012,13,90,1,1,,219622
28,12,2012,13,91,1,1,,219622
28,12,2012,13,92,1,1,,219622
28,12,2012,13,93,1,1,,219622
28,12,2012,13,94,1,1,,219622
28,12,2012,13,95,1,1,,219622
28,12,2012,13,96,1,1,,219622
28,12,2012,13,97,1,1,,219622
28,12,2012,13,98,1,1,,219622
28,12,2012,13,99,1,1,,219622
28,12,2012,14,1,1,1,,200898
28,12,2012,14,2,1,1,,200898
28,12,2012,14,3,1,1,,200898
28,12,2012,14,4,1,1,,200898
28,12,2012,14,5,1,1,,200898
28,12,2012,14,6,1,1,,200898
28,12,2012,14,7,1,1,,200898
28,12,2012,14,8,1,1,,200898
28,12,2012,14,9,1,1,,200898
28,12,2012,14,10,1,1,,200898
28,12,2012,14,11,1,1,,200898
28,12,2012,14,12,1,1,,200898
28,12,2012,14,13,1,1,,200898
28,12,2012,14,14,1,1,,200898
28,12,2012,14,16,1,1,,200898
28,12,2012,14,17,1,1,,200898
28,12,2012,14,18,1,1,,200898
28,12,2012,14,19,1,1,,200898
28,12,2012,14,20,1,1,,200898
28,12,2012,14,21,1,1,,200898
28,12,2012,14,22,1,1,,200898
28,12,2012,14,23,1,1,,200898
28,12,2012,14,24,1,1,,200898
28,12,2012,14,25,1,1,,200898
28,12,2012,14,26,1,1,,200898
28,12,2012,14,27,1,1,,200898
28,12,2012,14,28,1,1,,200898
28,12,2012,14,29,1,1,,200898
28,12,2012,14,30,1,1,,200898
28,12,2012,14,31,1,1,,200898
28,12,2012,14,32,1,1,,200898
28,12,2012,14,33,1,1,,200898
28,12,2012,14,34,1,1,,200898
28,12,2012,14,35,1,1,,200898
28,12,2012,14,36,1,1,,200898
28,12,2012,14,38,1,1,,200898
28,12,2012,14,40,1,1,,200898
28,12,2012,14,41,1,1,,200898
28,12,2012,14,42,1,1,,200898
28,12,2012,14,43,1,1,,200898
28,12,2012,14,44,1,1,,200898
28,12,2012,14,45,1,1,,200898
28,12,2012,14,46,1,1,,200898
28,12,2012,14,47,1,1,,200898
28,12,2012,14,49,1,1,,200898
28,12,2012,14,50,1,1,,200898
28,12,2012,14,51,1,1,,200898
28,12,2012,14,52,1,1,,200898
28,12,2012,14,54,1,1,,200898
28,12,2012,14,55,1,1,,200898
28,12,2012,14,56,1,1,,200898
28,12,2012,14,58,1,1,,200898
28,12,2012,14,59,1,1,,200898
28,12,2012,14,60,1,1,,200898
28,12,2012,14,67,1,1,,200898
28,12,2012,14,71,1,1,,200898
28,12,2012,14,72,1,1,,200898
28,12,2012,14,74,1,1,,200898
28,12,2012,14,77,1,1,,200898
28,12,2012,14,78,1,1,,200898
28,12,2012,14,79,1,1,,200898
28,12,2012,14,80,1,1,,200898
28,12,2012,14,81,1,1,,200898
28,12,2012,14,82,1,1,,200898
28,12,2012,14,83,1,1,,200898
28,12,2012,14,85,1,1,,200898
28,12,2012,14,87,1,1,,200898
28,12,2012,14,90,1,1,,200898
28,12,2012,14,91,1,1,,200898
28,12,2012,14,92,1,1,,200898
28,12,2012,14,93,1,1,,200898
28,12,2012,14,94,1,1,,200898
28,12,2012,14,95,1,1,,200898
28,12,2012,14,96,1,1,,200898
28,12,2012,14,97,1,1,,200898
28,12,2012,14,98,1,1,,200898
28,12,2012,14,99,1,1,,200898
28,12,2012,15,1,2,1,,123737
28,12,2012,15,2,2,1,,123737
28,12,2012,15,3,2,1,,123737
28,12,2012,15,4,2,1,,123737
28,12,2012,15,5,2,1,,123737
28,12,2012,15,6,2,1,,123737
28,12,2012,15,7,2,1,,123737
28,12,2012,15,8,2,1,,123737
28,12,2012,15,9,2,1,,123737
28,12,2012,15,10,2,1,,123737
28,12,2012,15,11,2,1,,123737
28,12,2012,15,12,2,1,,123737
28,12,2012,15,13,2,1,,123737
28,12,2012,15,14,2,1,,123737
28,12,2012,15,16,2,1,,123737
28,12,2012,15,17,2,1,,123737
28,12,2012,15,18,2,1,,123737
28,12,2012,15,19,2,1,,123737
28,12,2012,15,20,2,1,,123737
28,12,2012,15,21,2,1,,123737
28,12,2012,15,22,2,1,,123737
28,12,2012,15,23,2,1,,123737
28,12,2012,15,24,2,1,,123737
28,12,2012,15,25,2,1,,123737
28,12,2012,15,26,2,1,,123737
28,12,2012,15,27,2,1,,123737
28,12,2012,15,28,2,1,,123737
28,12,2012,15,29,2,1,,123737
28,12,2012,15,30,2,1,,123737
28,12,2012,15,31,2,1,,123737
28,12,2012,15,32,2,1,,123737
28,12,2012,15,33,2,1,,123737
28,12,2012,15,34,2,1,,123737
28,12,2012,15,35,2,1,,123737
28,12,2012,15,36,2,1,,123737
28,12,2012,15,37,2,1,,123737
28,12,2012,15,38,2,1,,123737
28,12,2012,15,40,2,1,,123737
28,12,2012,15,41,2,1,,123737
28,12,2012,15,42,2,1,,123737
28,12,2012,15,43,2,1,,123737
28,12,2012,15,44,2,1,,123737
28,12,2012,15,45,2,1,,123737
28,12,2012,15,46,2,1,,123737
28,12,2012,15,47,2,1,,123737
28,12,2012,15,48,2,1,,123737
28,12,2012,15,49,2,1,,123737
28,12,2012,15,50,2,1,,123737
28,12,2012,15,51,2,1,,123737
28,12,2012,15,52,2,1,,123737
28,12,2012,15,54,2,1,,123737
28,12,2012,15,55,2,1,,123737
28,12,2012,15,56,2,1,,123737
28,12,2012,15,58,2,1,,123737
28,12,2012,15,59,2,1,,123737
28,12,2012,15,60,2,1,,123737
28,12,2012,15,67,2,1,,123737
28,12,2012,15,71,2,1,,123737
28,12,2012,15,72,2,1,,123737
28,12,2012,15,74,2,1,,123737
28,12,2012,15,77,2,1,,123737
28,12,2012,15,78,2,1,,123737
28,12,2012,15,79,2,1,,123737
28,12,2012,15,80,2,1,,123737
28,12,2012,15,81,2,1,,123737
28,12,2012,15,82,2,1,,123737
28,12,2012,15,83,2,1,,123737
28,12,2012,15,85,2,1,,123737
28,12,2012,15,87,2,1,,123737
28,12,2012,15,90,2,1,,123737
28,12,2012,15,91,2,1,,123737
28,12,2012,15,92,2,1,,123737
28,12,2012,15,93,2,1,,123737
28,12,2012,15,94,2,1,,123737
28,12,2012,15,95,2,1,,123737
28,12,2012,15,96,2,1,,123737
28,12,2012,15,97,2,1,,123737
28,12,2012,15,98,2,1,,123737
28,12,2012,15,99,2,1,,123737
28,12,2012,16,1,2,1,,57197
28,12,2012,16,2,2,1,,57197
28,12,2012,16,3,2,1,,57197
28,12,2012,16,4,2,1,,57197
28,12,2012,16,5,2,1,,57197
28,12,2012,16,6,2,1,,57197
28,12,2012,16,7,2,1,,57197
28,12,2012,16,8,2,1,,57197
28,12,2012,16,9,2,1,,57197
28,12,2012,16,10,2,1,,57197
28,12,2012,16,11,2,1,,57197
28,12,2012,16,12,2,1,,57197
28,12,2012,16,13,2,1,,57197
28,12,2012,16,14,2,1,,57197
28,12,2012,16,16,2,1,,57197
28,12,2012,16,17,2,1,,57197
28,12,2012,16,18,2,1,,57197
28,12,2012,16,19,2,1,,57197
28,12,2012,16,20,2,1,,57197
28,12,2012,16,21,2,1,,57197
28,12,2012,16,22,2,1,,57197
28,12,2012,16,23,2,1,,57197
28,12,2012,16,24,2,1,,57197
28,12,2012,16,25,2,1,,57197
28,12,2012,16,26,2,1,,57197
28,12,2012,16,27,2,1,,57197
28,12,2012,16,28,2,1,,57197
28,12,2012,16,29,2,1,,57197
28,12,2012,16,30,2,1,,57197
28,12,2012,16,31,2,1,,57197
28,12,2012,16,32,2,1,,57197
28,12,2012,16,33,2,1,,57197
28,12,2012,16,34,2,1,,57197
28,12,2012,16,35,2,1,,57197
28,12,2012,16,36,2,1,,57197
28,12,2012,16,38,2,1,,57197
28,12,2012,16,40,2,1,,57197
28,12,2012,16,41,2,1,,57197
28,12,2012,16,42,2,1,,57197
28,12,2012,16,44,2,1,,57197
28,12,2012,16,45,2,1,,57197
28,12,2012,16,46,2,1,,57197
28,12,2012,16,47,2,1,,57197
28,12,2012,16,48,2,1,,57197
28,12,2012,16,49,2,1,,57197
28,12,2012,16,51,2,1,,57197
28,12,2012,16,52,2,1,,57197
28,12,2012,16,54,2,1,,57197
28,12,2012,16,55,2,1,,57197
28,12,2012,16,56,2,1,,57197
28,12,2012,16,58,2,1,,57197
28,12,2012,16,59,2,1,,57197
28,12,2012,16,60,2,1,,57197
28,12,2012,16,67,2,1,,57197
28,12,2012,16,71,2,1,,57197
28,12,2012,16,72,2,1,,57197
28,12,2012,16,74,2,1,,57197
28,12,2012,16,77,2,1,,57197
28,12,2012,16,78,2,1,,57197
28,12,2012,16,79,2,1,,57197
28,12,2012,16,80,2,1,,57197
28,12,2012,16,81,2,1,,57197
28,12,2012,16,82,2,1,,57197
28,12,2012,16,83,2,1,,57197
28,12,2012,16,85,2,1,,57197
28,12,2012,16,87,2,1,,57197
28,12,2012,16,90,2,1,,57197
28,12,2012,16,91,2,1,,57197
28,12,2012,16,92,2,1,,57197
28,12,2012,16,93,2,1,,57197
28,12,2012,16,94,2,1,,57197
28,12,2012,16,95,2,1,,57197
28,12,2012,16,96,2,1,,57197
28,12,2012,16,97,2,1,,57197
28,12,2012,16,98,2,1,,57197
28,12,2012,16,99,2,1,,57197
28,12,2012,17,1,2,1,,93188
28,12,2012,17,2,2,1,,93188
28,12,2012,17,3,2,1,,93188
28,12,2012,17,4,2,1,,93188
28,12,2012,17,5,2,1,,93188
28,12,2012,17,6,2,1,,93188
28,12,2012,17,7,2,1,,93188
28,12,2012,17,8,2,1,,93188
28,12,2012,17,9,2,1,,93188
28,12,2012,17,10,2,1,,93188
28,12,2012,17,11,2,1,,93188
28,12,2012,17,12,2,1,,93188
28,12,2012,17,13,2,1,,93188
28,12,2012,17,14,2,1,,93188
28,12,2012,17,16,2,1,,93188
28,12,2012,17,17,2,1,,93188
28,12,2012,17,18,2,1,,93188
28,12,2012,17,19,2,1,,93188
28,12,2012,17,20,2,1,,93188
28,12,2012,17,21,2,1,,93188
28,12,2012,17,22,2,1,,93188
28,12,2012,17,23,2,1,,93188
28,12,2012,17,24,2,1,,93188
28,12,2012,17,25,2,1,,93188
28,12,2012,17,26,2,1,,93188
28,12,2012,17,27,2,1,,93188
28,12,2012,17,28,2,1,,93188
28,12,2012,17,29,2,1,,93188
28,12,2012,17,30,2,1,,93188
28,12,2012,17,31,2,1,,93188
28,12,2012,17,32,2,1,,93188
28,12,2012,17,33,2,1,,93188
28,12,2012,17,34,2,1,,93188
28,12,2012,17,35,2,1,,93188
28,12,2012,17,36,2,1,,93188
28,12,2012,17,38,2,1,,93188
28,12,2012,17,40,2,1,,93188
28,12,2012,17,41,2,1,,93188
28,12,2012,17,42,2,1,,93188
28,12,2012,17,44,2,1,,93188
28,12,2012,17,45,2,1,,93188
28,12,2012,17,46,2,1,,93188
28,12,2012,17,47,2,1,,93188
28,12,2012,17,48,2,1,,93188
28,12,2012,17,49,2,1,,93188
28,12,2012,17,51,2,1,,93188
28,12,2012,17,52,2,1,,93188
28,12,2012,17,54,2,1,,93188
28,12,2012,17,55,2,1,,93188
28,12,2012,17,56,2,1,,93188
28,12,2012,17,58,2,1,,93188
28,12,2012,17,59,2,1,,93188
28,12,2012,17,60,2,1,,93188
28,12,2012,17,67,2,1,,93188
28,12,2012,17,71,2,1,,93188
28,12,2012,17,72,2,1,,93188
28,12,2012,17,74,2,1,,93188
28,12,2012,17,77,2,1,,93188
28,12,2012,17,78,2,1,,93188
28,12,2012,17,79,2,1,,93188
28,12,2012,17,80,2,1,,93188
28,12,2012,17,81,2,1,,93188
28,12,2012,17,82,2,1,,93188
28,12,2012,17,83,2,1,,93188
28,12,2012,17,85,2,1,,93188
28,12,2012,17,87,2,1,,93188
28,12,2012,17,90,2,1,,93188
28,12,2012,17,91,2,1,,93188
28,12,2012,17,92,2,1,,93188
28,12,2012,17,93,2,1,,93188
28,12,2012,17,94,2,1,,93188
28,12,2012,17,95,2,1,,93188
28,12,2012,17,96,2,1,,93188
28,12,2012,17,97,2,1,,93188
28,12,2012,17,98,2,1,,93188
28,12,2012,17,99,2,1,,93188
28,12,2012,18,1,2,1,,120653
28,12,2012,18,2,2,1,,120653
28,12,2012,18,3,2,1,,120653
28,12,2012,18,4,2,1,,120653
28,12,2012,18,5,2,1,,120653
28,12,2012,18,6,2,1,,120653
28,12,2012,18,7,2,1,,120653
28,12,2012,18,8,2,1,,120653
28,12,2012,18,9,2,1,,120653
28,12,2012,18,10,2,1,,120653
28,12,2012,18,11,2,1,,120653
28,12,2012,18,12,2,1,,120653
28,12,2012,18,13,2,1,,120653
28,12,2012,18,14,2,1,,120653
28,12,2012,18,16,2,1,,120653
28,12,2012,18,17,2,1,,120653
28,12,2012,18,18,2,1,,120653
28,12,2012,18,19,2,1,,120653
28,12,2012,18,20,2,1,,120653
28,12,2012,18,21,2,1,,120653
28,12,2012,18,22,2,1,,120653
28,12,2012,18,23,2,1,,120653
28,12,2012,18,24,2,1,,120653
28,12,2012,18,25,2,1,,120653
28,12,2012,18,26,2,1,,120653
28,12,2012,18,27,2,1,,120653
28,12,2012,18,28,2,1,,120653
28,12,2012,18,29,2,1,,120653
28,12,2012,18,30,2,1,,120653
28,12,2012,18,31,2,1,,120653
28,12,2012,18,32,2,1,,120653
28,12,2012,18,33,2,1,,120653
28,12,2012,18,34,2,1,,120653
28,12,2012,18,35,2,1,,120653
28,12,2012,18,36,2,1,,120653
28,12,2012,18,38,2,1,,120653
28,12,2012,18,39,2,1,,120653
28,12,2012,18,40,2,1,,120653
28,12,2012,18,41,2,1,,120653
28,12,2012,18,42,2,1,,120653
28,12,2012,18,44,2,1,,120653
28,12,2012,18,45,2,1,,120653
28,12,2012,18,46,2,1,,120653
28,12,2012,18,47,2,1,,120653
28,12,2012,18,48,2,1,,120653
28,12,2012,18,49,2,1,,120653
28,12,2012,18,50,2,1,,120653
28,12,2012,18,51,2,1,,120653
28,12,2012,18,52,2,1,,120653
28,12,2012,18,54,2,1,,120653
28,12,2012,18,55,2,1,,120653
28,12,2012,18,56,2,1,,120653
28,12,2012,18,58,2,1,,120653
28,12,2012,18,59,2,1,,120653
28,12,2012,18,60,2,1,,120653
28,12,2012,18,67,2,1,,120653
28,12,2012,18,71,2,1,,120653
28,12,2012,18,72,2,1,,120653
28,12,2012,18,74,2,1,,120653
28,12,2012,18,77,2,1,,120653
28,12,2012,18,78,2,1,,120653
28,12,2012,18,79,2,1,,120653
28,12,2012,18,80,2,1,,120653
28,12,2012,18,81,2,1,,120653
28,12,2012,18,82,2,1,,120653
28,12,2012,18,83,2,1,,120653
28,12,2012,18,85,2,1,,120653
28,12,2012,18,87,2,1,,120653
28,12,2012,18,90,2,1,,120653
28,12,2012,18,91,2,1,,120653
28,12,2012,18,92,2,1,,120653
28,12,2012,18,93,2,1,,120653
28,12,2012,18,94,2,1,,120653
28,12,2012,18,95,2,1,,120653
28,12,2012,18,96,2,1,,120653
28,12,2012,18,97,2,1,,120653
28,12,2012,18,98,2,1,,120653
28,12,2012,18,99,2,1,,120653
28,12,2012,19,1,1,1,,203819
28,12,2012,19,2,1,1,,203819
28,12,2012,19,3,1,1,,203819
28,12,2012,19,4,1,1,,203819
28,12,2012,19,5,1,1,,203819
28,12,2012,19,6,1,1,,203819
28,12,2012,19,7,1,1,,203819
28,12,2012,19,8,1,1,,203819
28,12,2012,19,9,1,1,,203819
28,12,2012,19,10,1,1,,203819
28,12,2012,19,11,1,1,,203819
28,12,2012,19,12,1,1,,203819
28,12,2012,19,13,1,1,,203819
28,12,2012,19,14,1,1,,203819
28,12,2012,19,16,1,1,,203819
28,12,2012,19,17,1,1,,203819
28,12,2012,19,18,1,1,,203819
28,12,2012,19,19,1,1,,203819
28,12,2012,19,20,1,1,,203819
28,12,2012,19,21,1,1,,203819
28,12,2012,19,22,1,1,,203819
28,12,2012,19,23,1,1,,203819
28,12,2012,19,24,1,1,,203819
28,12,2012,19,25,1,1,,203819
28,12,2012,19,26,1,1,,203819
28,12,2012,19,27,1,1,,203819
28,12,2012,19,28,1,1,,203819
28,12,2012,19,29,1,1,,203819
28,12,2012,19,30,1,1,,203819
28,12,2012,19,31,1,1,,203819
28,12,2012,19,32,1,1,,203819
28,12,2012,19,33,1,1,,203819
28,12,2012,19,34,1,1,,203819
28,12,2012,19,35,1,1,,203819
28,12,2012,19,36,1,1,,203819
28,12,2012,19,37,1,1,,203819
28,12,2012,19,38,1,1,,203819
28,12,2012,19,39,1,1,,203819
28,12,2012,19,40,1,1,,203819
28,12,2012,19,41,1,1,,203819
28,12,2012,19,42,1,1,,203819
28,12,2012,19,44,1,1,,203819
28,12,2012,19,45,1,1,,203819
28,12,2012,19,46,1,1,,203819
28,12,2012,19,47,1,1,,203819
28,12,2012,19,48,1,1,,203819
28,12,2012,19,49,1,1,,203819
28,12,2012,19,50,1,1,,203819
28,12,2012,19,51,1,1,,203819
28,12,2012,19,52,1,1,,203819
28,12,2012,19,54,1,1,,203819
28,12,2012,19,55,1,1,,203819
28,12,2012,19,56,1,1,,203819
28,12,2012,19,58,1,1,,203819
28,12,2012,19,59,1,1,,203819
28,12,2012,19,60,1,1,,203819
28,12,2012,19,67,1,1,,203819
28,12,2012,19,71,1,1,,203819
28,12,2012,19,72,1,1,,203819
28,12,2012,19,74,1,1,,203819
28,12,2012,19,77,1,1,,203819
28,12,2012,19,78,1,1,,203819
28,12,2012,19,79,1,1,,203819
28,12,2012,19,80,1,1,,203819
28,12,2012,19,81,1,1,,203819
28,12,2012,19,82,1,1,,203819
28,12,2012,19,83,1,1,,203819
28,12,2012,19,85,1,1,,203819
28,12,2012,19,87,1,1,,203819
28,12,2012,19,90,1,1,,203819
28,12,2012,19,91,1,1,,203819
28,12,2012,19,92,1,1,,203819
28,12,2012,19,93,1,1,,203819
28,12,2012,19,94,1,1,,203819
28,12,2012,19,95,1,1,,203819
28,12,2012,19,96,1,1,,203819
28,12,2012,19,97,1,1,,203819
28,12,2012,19,98,1,1,,203819
28,12,2012,19,99,1,1,,203819
28,12,2012,20,1,1,1,,203742
28,12,2012,20,2,1,1,,203742
28,12,2012,20,3,1,1,,203742
28,12,2012,20,4,1,1,,203742
28,12,2012,20,5,1,1,,203742
28,12,2012,20,6,1,1,,203742
28,12,2012,20,7,1,1,,203742
28,12,2012,20,8,1,1,,203742
28,12,2012,20,9,1,1,,203742
28,12,2012,20,10,1,1,,203742
28,12,2012,20,11,1,1,,203742
28,12,2012,20,12,1,1,,203742
28,12,2012,20,13,1,1,,203742
28,12,2012,20,14,1,1,,203742
28,12,2012,20,16,1,1,,203742
28,12,2012,20,17,1,1,,203742
28,12,2012,20,18,1,1,,203742
28,12,2012,20,19,1,1,,203742
28,12,2012,20,20,1,1,,203742
28,12,2012,20,21,1,1,,203742
28,12,2012,20,22,1,1,,203742
28,12,2012,20,23,1,1,,203742
28,12,2012,20,24,1,1,,203742
28,12,2012,20,25,1,1,,203742
28,12,2012,20,26,1,1,,203742
28,12,2012,20,27,1,1,,203742
28,12,2012,20,28,1,1,,203742
28,12,2012,20,29,1,1,,203742
28,12,2012,20,30,1,1,,203742
28,12,2012,20,31,1,1,,203742
28,12,2012,20,32,1,1,,203742
28,12,2012,20,33,1,1,,203742
28,12,2012,20,34,1,1,,203742
